id,name,host_id,host_is_superhost,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,amenities,price,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
3953873,Very Spacious and Bright Home 15mins From Downtown,5431489,True,3,Hennepin,44.96067,-93.43077,Entire home,Entire home/apt,16,50.0,6.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Crib"", ""Dedicated workspace"", ""Garden view"", ""Hangers"", ""Shower gel"", ""Free parking on premises"", ""Refrigerator"", ""Children\u2019s dinnerware"", ""HDTV with Apple TV, premium cable, Chromecast"", ""Fireplace guards"", ""Outdoor furniture"", ""Ceiling fan"", ""Private BBQ grill: charcoal"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Essentials"", ""Fast wifi \u2013 145 Mbps"", ""Bidet"", ""EV charger - level 2, tesla only"", ""Fire pit"", ""Cooking basics"", ""Ethernet connection"", ""Blender"", ""Private entrance"", ""Luggage dropoff allowed"", ""Indoor fireplace: gas, wood-burning"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Children\u2019s books and toys"", ""Pets allowed"", ""Hammock"", ""Wine glasses"", ""Body soap"", ""Coffee maker"", ""Stainless steel oven"", ""AC - split type ductless system"", ""Private backyard \u2013 Not fully fenced"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Heating"", ""Conditioner"", ""Laundromat nearby"", ""Coffee"", ""Private patio or balcony"", ""Sound system"", ""Board games"", ""Game console"", ""Portable fans"", ""Cleaning products"", ""Stainless steel gas stove"", ""Barbecue utensils"", ""Outdoor dining area"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Baking sheet"", ""Clothing storage: closet and walk-in closet"", ""Self check-in"", ""Books and reading material"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",483.0,True,16,33,47,273,42,4.93,4.9,4.9,4.98,4.98,4.98
3979748,"Quiet, downstairs room, pvt bathroom dog-friendly",10489654,True,2,Hennepin,45.00884,-93.34603,Private room in home,Private room,2,1050.0,1.0,"[""Hot water"", ""Indoor fireplace: wood-burning"", ""Wifi"", ""Hangers"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Dryer"", ""Essentials"", ""Cooking basics"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Pets allowed"", ""Coffee maker"", ""Smoke alarm"", ""Air conditioning"", ""Heating"", ""Hair dryer"", ""Backyard"", ""Kitchen"", ""TV with Amazon Prime Video, Netflix"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",64.0,True,23,53,83,358,65,4.83,4.59,4.92,4.89,4.82,4.75
3994544,Beautiful home on waters edge!,20708508,True,2,Wright,45.26395,-94.1651,Entire home,Entire home/apt,8,1050.0,3.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Garden view"", ""Hangers"", ""HDTV with Netflix, Apple TV, Roku, DVD player, HBO Max, Disney+, standard cable, Amazon Prime Video"", ""Shower gel"", ""Books and reading material"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Fireplace guards"", ""Outdoor furniture"", ""Ceiling fan"", ""Dryer"", ""Boat slip"", ""Bikes"", ""Essentials"", ""Indoor fireplace"", ""Beach view"", ""Exercise equipment: elliptical"", ""Lake access"", ""Kayak"", ""Sun loungers"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Blender"", ""Free street parking"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Bose Bluetooth sound system"", ""Washer"", ""Bay view"", ""Dishes and silverware"", ""Toaster"", ""Children\u2019s books and toys"", ""Wine glasses"", ""Body soap"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""BBQ grill"", ""Heating"", ""Stainless steel electric stove"", ""Conditioner"", ""Beach essentials"", ""Coffee"", ""Baby safety gates"", ""Board games"", ""Beach access \u2013 Beachfront"", ""Backyard"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor dining area"", ""Kitchen"", ""Oven"", ""Baking sheet"", ""Waterfront"", ""Self check-in"", ""Clothing storage: dresser and closet"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",439.0,True,29,59,83,315,31,4.84,4.77,4.94,4.9,4.9,4.74
3999659,"Safe, Cozy Home- Central Location",14455361,False,1,Hennepin,44.94326,-93.32887,Private room in home,Private room,2,10.0,1.0,"[""Host greets you"", ""Essentials"", ""Indoor fireplace"", ""Wifi"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Breakfast"", ""Free parking on premises"", ""Heating"", ""Shampoo"", ""Washer"", ""TV with standard cable"", ""Dryer""]",59.0,True,0,0,0,142,24,4.96,5.0,5.0,5.0,4.86,4.95
4010919,Comfortable Victorian,15607705,True,2,Ramsey,44.94577,-93.1354,Private room in home,Private room,2,20.0,1.0,"[""Dove conditioner"", ""Hot water"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Organic body soap"", ""Shower gel"", ""Free parking on premises"", ""Clothing storage: dresser and closet"", ""Refrigerator"", ""Outdoor furniture"", ""Dryer"", ""Essentials"", ""Bidet"", ""Hot water kettle"", ""Cooking basics"", ""Ethernet connection"", ""Free street parking"", ""Luggage dropoff allowed"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""Coffee"", ""Backyard"", ""Portable fans"", ""Room-darkening shades"", ""Outdoor dining area"", ""Lockbox"", ""Kitchen"", ""Oven"", ""Self check-in"", ""Books and reading material"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",61.0,True,19,44,56,270,240,4.8,4.76,4.92,4.92,4.89,4.86
4025387,Your Quiet Get Away St. Paul,8261233,True,3,Ramsey,44.9565,-93.02236,Entire home,Entire home/apt,7,1050.0,2.0,"[""Hot water"", ""Keypad"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Garden view"", ""Hangers"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""Essentials"", ""Cooking basics"", ""Ethernet connection"", ""Free street parking"", ""Shared patio or balcony"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Children\u2019s books and toys"", ""Pets allowed"", ""Coffee maker"", ""Microwave"", ""Ski-in/Ski-out"", ""Extra pillows and blankets"", ""Smoke alarm"", ""BBQ grill"", ""Private backyard \u2013 Fully fenced"", ""Heating"", ""Baby safety gates"", ""Window AC unit"", ""Gas stove"", ""HDTV with Roku"", ""Room-darkening shades"", ""Outdoor dining area"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Oven"", ""Self check-in"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",87.0,True,24,53,80,334,184,4.61,4.73,4.84,4.86,4.68,4.6
4040693,Beautiful Home,20950384,False,3,Hennepin,44.94852,-93.26581,Private room in rental unit,Private room,2,10.0,1.0,[],1643.0,True,30,60,90,365,3,4.33,4.67,4.33,5.0,4.0,3.67
4086229,Luxury 1200 footer on Cedar Lake,18896308,False,2,Hennepin,44.96397,-93.32528,Entire rental unit,Entire home/apt,2,10.0,1.0,"[""Essentials"", ""Wifi"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""First aid kit"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Fire extinguisher"", ""Dryer""]",140.0,True,28,58,88,363,15,4.79,4.64,4.79,5.0,4.93,4.86
4104927,Spacious Private 2nd Floor Apt.,8432798,True,7,Hennepin,44.96713,-93.29513,Entire rental unit,Entire home/apt,6,20.0,3.0,"[""Hot water"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""Free parking on premises"", ""Refrigerator"", ""Dryer"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Heating"", ""TV with standard cable"", ""Indoor fireplace: electric"", ""Security cameras on property"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Carbon monoxide alarm""]",135.0,True,29,49,72,72,161,4.93,4.94,4.92,4.96,4.98,4.91
4105383,Treetops Studio on the Parkway,21221894,False,2,Hennepin,44.95535,-93.21338,Entire rental unit,Entire home/apt,2,10.0,1.0,"[""Hot water"", ""Keypad"", ""Long term stays allowed"", ""Wifi"", ""Hangers"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Dryer"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Breakfast"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""TV with standard cable"", ""Kitchen"", ""Oven"", ""Self check-in"", ""Bathtub"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",68.0,True,1,1,1,211,130,4.92,4.97,4.92,4.97,4.95,4.94
4209697,Stunning Private 3rd Floor Suite,8432798,True,7,Hennepin,44.96725,-93.29152,Entire home,Entire home/apt,5,10.0,2.0,"[""Hot water"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""Free parking on premises"", ""Refrigerator"", ""Dryer"", ""Essentials"", ""Indoor fireplace"", ""Cooking basics"", ""Shared patio or balcony"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Coffee maker"", ""Microwave"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Heating"", ""TV with standard cable"", ""Security cameras on property"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",135.0,True,28,49,78,162,156,4.97,4.96,5.0,5.0,5.0,4.93
4236515,CHARMING CITY TUDOR | QUAINT NEIGHBORHOOD,21982142,True,4,Ramsey,44.92494,-93.16942,Entire home,Entire home/apt,6,10.0,3.0,"[""Hot water"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Dining table"", ""Gym"", ""Bed linens"", ""Central air conditioning"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Garden view"", ""Hangers"", ""Drying rack for clothing"", ""Shower gel"", ""Standalone high chair - available upon request"", ""First aid kit"", ""Coffee maker: pour-over coffee"", ""Free parking on premises"", ""Refrigerator"", ""Children\u2019s dinnerware"", ""Outdoor furniture"", ""Ceiling fan"", ""Free washer \u2013 In unit"", ""Bikes"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Ethernet connection"", ""Blender"", ""Free street parking"", ""Private entrance"", ""Luggage dropoff allowed"", ""Iron"", ""Shampoo"", ""Paid crib - available upon request"", ""Dishes and silverware"", ""Toaster"", ""Children\u2019s books and toys"", ""Outlet covers"", ""Pets allowed"", ""Central heating"", ""55\"" HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, Hulu, Netflix, premium cable, Roku, standard cable"", ""Body soap"", ""Wine glasses"", ""Mini fridge"", ""Clothing storage: walk-in closet, wardrobe, dresser, and closet"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""BBQ grill"", ""Private backyard \u2013 Fully fenced"", ""Conditioner"", ""Laundromat nearby"", ""Coffee"", ""Private patio or balcony"", ""Fast wifi \u2013 62 Mbps"", ""Board games"", ""Window AC unit"", ""Game console"", ""Bose sound system with Bluetooth and aux"", ""Portable fans"", ""LG gas stove"", ""Cleaning products"", ""Room-darkening shades"", ""Barbecue utensils"", ""Outdoor dining area"", ""Security cameras on property"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Smart lock"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Books and reading material"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",164.0,True,22,47,73,175,37,4.97,4.97,4.92,4.97,4.97,4.86
4321291,"Private Duplex, Close 2 Everything!",22436183,True,2,Hennepin,44.944504,-93.206009,Entire home,Entire home/apt,4,10.0,2.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Crib"", ""Dedicated workspace"", ""Hangers"", ""43\"" HDTV"", ""Free parking on premises"", ""Refrigerator"", ""Outdoor furniture"", ""Ceiling fan"", ""Dryer"", ""Essentials"", ""Hot water kettle"", ""Cooking basics"", ""Free street parking"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""Toaster"", ""Wine glasses"", ""Microwave"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Smoke alarm"", ""Stove"", ""BBQ grill"", ""Heating"", ""Laundromat nearby"", ""Private patio or balcony"", ""Window AC unit"", ""Portable fans"", ""Outdoor dining area"", ""Kitchen"", ""Fast wifi \u2013 396 Mbps"", ""Oven"", ""Self check-in"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",84.0,True,0,24,54,246,202,4.75,4.63,4.88,4.87,4.86,4.82
4470907,"GUEST SUITE: KITCHEN, BATH, FREE LAUNDRY FAST WFI.",20834997,False,8,Ramsey,44.93387,-93.08646,Private room in guest suite,Private room,1,10.0,1.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Long term stays allowed"", ""Bed linens"", ""Fast wifi \u2013 51 Mbps"", ""Dishwasher"", ""Hangers"", ""First aid kit"", ""Refrigerator"", ""Clothing storage: closet"", ""Dryer"", ""Free washer \u2013 In unit"", ""Essentials"", ""Cooking basics"", ""Free street parking"", ""Lock on bedroom door"", ""Private entrance"", ""Dishes and silverware"", ""Coffee maker"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""Heating"", ""Kitchen"", ""Oven"", ""Self check-in"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",32.0,True,0,0,4,94,29,4.69,4.52,4.76,4.76,4.72,4.72
4524564,"Artsy, Sun-Soaked Loft with Sauna, Private Yard",1798214,True,5,Hennepin,45.00673,-93.2601,Entire home,Entire home/apt,3,10.0,1.0,"[""Hot water"", ""Keypad"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Shared sauna"", ""Wifi"", ""Hangers"", ""Coffee maker: pour-over coffee"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Outdoor furniture"", ""Dryer"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Free street parking"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Toaster"", ""50\"" HDTV with Roku"", ""One Alexa system, and a Bluetooth soundbar. Bluetooth sound system"", ""Wine glasses"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""Air conditioning"", ""BBQ grill"", ""Heating"", ""Gas stove"", ""Backyard"", ""Barbecue utensils"", ""Outdoor dining area"", ""Kitchen"", ""Oven"", ""Baking sheet"", ""Bathtub"", ""Self check-in"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",103.0,True,0,5,35,306,580,4.9,4.81,4.99,4.97,4.91,4.86
4583454,Great One Bedroom Condo,10593804,True,5,Hennepin,45.03496,-93.41735,Entire condo,Entire home/apt,4,10.0,1.0,"[""Fire extinguisher"", ""Essentials"", ""Backyard"", ""Shared hot tub"", ""Coffee maker"", ""Gym"", ""Wifi"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Shared pool"", ""Free parking on premises"", ""Heating"", ""Refrigerator"", ""Washer"", ""Dishes and silverware"", ""TV with standard cable"", ""Dryer""]",77.0,True,2,2,23,23,4,4.67,4.33,5.0,5.0,5.0,5.0
4589066,Artistic and Spacious Home in Minneapolis,23788274,True,1,Hennepin,44.96394,-93.22622,Entire rental unit,Entire home/apt,6,10.0,3.0,"[""Hot water"", ""Long term stays allowed"", ""Dishwasher"", ""Wifi"", ""Hangers"", ""First aid kit"", ""TV"", ""Free parking on premises"", ""Dryer"", ""Essentials"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Coffee maker"", ""Smoke alarm"", ""Air conditioning"", ""Heating"", ""Lockbox"", ""Kitchen"", ""Oven"", ""Self check-in"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",169.0,True,9,34,60,309,288,4.93,4.87,4.98,4.97,4.94,4.92
4645692,MINNESTAY* Uptown Urban Living ★ Great Restaurants ★ Downtown Access ★ Close to Lakes,24051954,True,183,Hennepin,44.93681,-93.27792,Entire home,Entire home/apt,4,10.0,2.0,"[""Hot water"", ""Long term stays allowed"", ""Bed linens"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""First aid kit"", ""TV"", ""Refrigerator"", ""Free parking on premises"", ""Essentials"", ""Cooking basics"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Washer"", ""Dishes and silverware"", ""Pets allowed"", ""Coffee maker"", ""Patio or balcony"", ""Microwave"", ""Smoke alarm"", ""Air conditioning"", ""Stove"", ""BBQ grill"", ""Heating"", ""Backyard"", ""Kitchen"", ""Smart lock"", ""Oven"", ""Self check-in"", ""Bathtub"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",150.0,True,26,50,80,355,69,4.91,4.9,5.0,4.99,4.9,4.81
4663627,Charming Linden Hills cottage by Lake Harriet,1950187,True,5,Hennepin,44.92866,-93.30868,Entire cottage,Entire home/apt,4,10.0,1.0,"[""Hot water"", ""Keypad"", ""Long term stays allowed"", ""Bed linens"", ""Wifi"", ""Dedicated workspace"", ""Hangers"", ""Shower gel"", ""First aid kit"", ""Refrigerator"", ""Outdoor furniture"", ""High chair"", ""Nivea body soap"", ""Ceiling fan"", ""Private pool"", ""Free washer \u2013 In unit"", ""Pack \u2019n play/Travel crib"", ""Essentials"", ""Lake access"", ""Fire pit"", ""Cooking basics"", ""Ethernet connection"", ""Free street parking"", ""Private entrance"", ""Iron"", ""Dishes and silverware"", ""Children\u2019s books and toys"", ""Hammock"", ""Private backyard \u2013 Not fully fenced"", ""Coffee maker"", ""Microwave"", ""Extra pillows and blankets"", ""Piano"", ""We use high-quality Nexxus brand shampoo"", ""Smoke alarm"", ""BBQ grill"", ""Heating"", ""Private hot tub"", ""Private patio or balcony"", ""Window AC unit"", ""Gas stove"", ""We use high-quality Nexxus brand conditioner"", ""Outdoor dining area"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Free driveway parking on premises \u2013 1 space"", ""Oven"", ""Self check-in"", ""40\"" HDTV with Roku, standard cable"", ""Hair dryer"", ""Fire extinguisher"", ""Carbon monoxide alarm""]",160.0,True,21,38,64,289,308,4.9,4.93,4.96,4.98,4.97,4.87
4672390,French 2nd Empire Mansion - Wedding HQ and 4 Baths,24169985,True,5,Ramsey,44.9355,-93.08813,Entire home,Entire home/apt,11,40.0,4.0,"[""Hot water"", ""Keypad"", ""Dining table"", ""Bed linens"", ""Central air conditioning"", ""Wifi"", ""Hangers"", ""Books and reading material"", ""City skyline view"", ""First aid kit"", ""Free parking on premises"", ""Refrigerator"", ""Outdoor furniture"", ""High chair"", ""Free washer \u2013 In unit"", ""Pack \u2019n play/Travel crib"", ""Fire extinguisher"", ""Essentials"", ""Hot water kettle"", ""Fire pit"", ""Cooking basics"", ""Ethernet connection"", ""Blender"", ""Free street parking"", ""Coffee maker: Keurig coffee machine"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Dishes and silverware"", ""42\"" HDTV with standard cable"", ""Toaster"", ""Outlet covers"", ""Frigidaire stainless steel electric stove"", ""River view"", ""Central heating"", ""Pets allowed"", ""Wine glasses"", ""Valley view"", ""Body soap"", ""Microwave"", ""Extra pillows and blankets"", ""Freezer"", ""Smoke alarm"", ""BBQ grill"", ""Coffee"", ""Board games"", ""Park view"", ""Backyard"", ""Cleaning products"", ""Room-darkening shades"", ""Barbecue utensils"", ""Kitchen"", ""Free dryer \u2013 In unit"", ""Oven"", ""Baking sheet"", ""Self check-in"", ""Clothing storage: dresser and closet"", ""Hair dryer"", ""Bathtub"", ""Carbon monoxide alarm""]",251.0,True,28,42,72,337,211,4.89,4.84,4.98,4.97,4.93,4.8
